Image,Prompt,MOS
deepai_1_10_1_0.jpg,"cat, using laptop, wild, anime style",2.954689768213242
deepai_1_10_1_1.jpg,"cat, using laptop, wild, realistic style",2.304444393609687
deepai_1_11_0_0.jpg,"cat, using phone, city, anime style",2.531077588946309
deepai_1_11_0_1.jpg,"cat, using phone, city, realistic style",2.612890409161085
deepai_1_11_1_0.jpg,"cat, using phone, wild, anime style",1.976837057337133
deepai_1_11_1_1.jpg,"cat, using phone, wild, realistic style",2.1857827507997794
deepai_1_12_0_0.jpg,"cat, wearing coat, city, anime style",4.031783586140512
deepai_1_12_0_1.jpg,"cat, wearing coat, city, realistic style",2.9692548721905094
deepai_1_12_1_0.jpg,"cat, wearing coat, wild, anime style",2.96968273583569
deepai_1_12_1_1.jpg,"cat, wearing coat, wild, realistic style",4.194483749246269
deepai_1_13_0_0.jpg,"cat, wearing hat, city, anime style",2.6603860955509213
deepai_1_13_0_1.jpg,"cat, wearing hat, city, realistic style",2.589072847313763
deepai_1_13_1_0.jpg,"cat, wearing hat, wild, anime style",2.7415230647591637
deepai_1_13_1_1.jpg,"cat, wearing hat, wild, realistic style",2.7271819211397594
deepai_1_14_0_0.jpg,"cat, wearing shirt, city, anime style",3.0169494844542943
deepai_1_14_0_1.jpg,"cat, wearing shirt, city, realistic style",3.0380151537521245
deepai_1_14_1_0.jpg,"cat, wearing shirt, wild, anime style",2.2016073015628526
deepai_1_14_1_1.jpg,"cat, wearing shirt, wild, realistic style",3.9624162740126083
deepai_1_2_0_0.jpg,"cat, driving car, city, anime style",3.135996942865934
deepai_1_2_0_1.jpg,"cat, driving car, city, realistic style",3.2109579068295258
deepai_1_2_1_0.jpg,"cat, driving car, wild, anime style",2.919788543066456
deepai_1_2_1_1.jpg,"cat, driving car, wild, realistic style",4.187626336861447
deepai_1_3_0_0.jpg,"cat, having hamburger, city, anime style",2.308561794556081
deepai_1_3_0_1.jpg,"cat, having hamburger, city, realistic style",2.7631279543703786
deepai_1_3_1_0.jpg,"cat, having hamburger, wild, anime style",2.7721866529989785
deepai_1_3_1_1.jpg,"cat, having hamburger, wild, realistic style",2.8816822315566872
deepai_1_4_0_0.jpg,"cat, having icecream, city, anime style",2.914657314154924
deepai_1_4_0_1.jpg,"cat, having icecream, city, realistic style",2.6342075267144347
deepai_1_4_1_0.jpg,"cat, having icecream, wild, anime style",2.811922031598051
deepai_1_4_1_1.jpg,"cat, having icecream, wild, realistic style",2.4003286727845388
deepai_1_5_0_0.jpg,"cat, having pizza, city, anime style",2.7657193087608656
deepai_1_5_0_1.jpg,"cat, having pizza, city, realistic style",2.7118538578849236
deepai_1_5_1_0.jpg,"cat, having pizza, wild, anime style",3.0513694711290067
deepai_1_5_1_1.jpg,"cat, having pizza, wild, realistic style",2.320564252027644
deepai_1_6_0_0.jpg,"cat, playing baseball, city, anime style",2.785716567504222
deepai_1_6_0_1.jpg,"cat, playing baseball, city, realistic style",2.9967846153229334
deepai_1_6_1_0.jpg,"cat, playing baseball, wild, anime style",2.919869927944069
deepai_1_6_1_1.jpg,"cat, playing baseball, wild, realistic style",2.2012977037823984
deepai_1_7_0_0.jpg,"cat, playing football, city, anime style",3.58999010494731
deepai_1_7_0_1.jpg,"cat, playing football, city, realistic style",2.8517551576327533
deepai_1_7_1_0.jpg,"cat, playing football, wild, anime style",2.734071997422264
deepai_1_7_1_1.jpg,"cat, playing football, wild, realistic style",3.7670831835214784
deepai_1_8_0_0.jpg,"cat, playing yoga, city, anime style",2.7298642785958274
deepai_1_8_0_1.jpg,"cat, playing yoga, city, realistic style",2.272963913656801
deepai_1_8_1_0.jpg,"cat, playing yoga, wild, anime style",1.0793262818533393
deepai_1_8_1_1.jpg,"cat, playing yoga, wild, realistic style",2.513355404085131
deepai_1_9_0_0.jpg,"cat, using CD, city, anime style",3.758498819243418
deepai_1_9_0_1.jpg,"cat, using CD, city, realistic style",2.9576894136580436
deepai_1_9_1_0.jpg,"cat, using CD, wild, anime style",2.236711514637918
deepai_1_9_1_1.jpg,"cat, using CD, wild, realistic style",3.311779749491203
deepai_10_0_0_0.jpg,"demon, driving aircraft, city, anime style",3.0786193542293656
deepai_10_0_0_1.jpg,"demon, driving aircraft, city, realistic style",5.0
deepai_10_0_1_0.jpg,"demon, driving aircraft, wild, anime style",3.030489542581559
deepai_10_0_1_1.jpg,"demon, driving aircraft, wild, realistic style",2.3650055076680125
deepai_10_1_0_0.jpg,"demon, driving bike, city, anime style",3.317391332254931
deepai_10_1_0_1.jpg,"demon, driving bike, city, realistic style",3.1307069749266323
deepai_10_1_1_0.jpg,"demon, driving bike, wild, anime style",2.8570426113638008
deepai_10_1_1_1.jpg,"demon, driving bike, wild, realistic style",4.7338266076787265
deepai_10_10_0_0.jpg,"demon, using laptop, city, anime style",3.2656668485676437
deepai_10_10_0_1.jpg,"demon, using laptop, city, realistic style",4.012272375175136
deepai_10_10_1_0.jpg,"demon, using laptop, wild, anime style",2.6190404654104644
deepai_10_10_1_1.jpg,"demon, using laptop, wild, realistic style",2.932330746285457
deepai_10_11_0_0.jpg,"demon, using phone, city, anime style",2.6396316013472596
deepai_10_11_0_1.jpg,"demon, using phone, city, realistic style",2.91589539858616
deepai_10_11_1_0.jpg,"demon, using phone, wild, anime style",2.4312882225379044
deepai_10_11_1_1.jpg,"demon, using phone, wild, realistic style",4.011103542377608
deepai_10_12_0_0.jpg,"demon, wearing coat, city, anime style",3.052022801436039
deepai_10_12_0_1.jpg,"demon, wearing coat, city, realistic style",3.0635610686029255
deepai_10_12_1_0.jpg,"demon, wearing coat, wild, anime style",2.6354072238545685
deepai_10_12_1_1.jpg,"demon, wearing coat, wild, realistic style",4.8777034274457725
deepai_10_13_0_0.jpg,"demon, wearing hat, city, anime style",3.2236023090396317
deepai_10_13_0_1.jpg,"demon, wearing hat, city, realistic style",3.2606689790980607
deepai_10_13_1_0.jpg,"demon, wearing hat, wild, anime style",2.279589021192974
deepai_10_13_1_1.jpg,"demon, wearing hat, wild, realistic style",3.839178206584123
deepai_10_14_0_0.jpg,"demon, wearing shirt, city, anime style",2.702524139257621
deepai_10_14_0_1.jpg,"demon, wearing shirt, city, realistic style",3.523037104572054
deepai_10_14_1_0.jpg,"demon, wearing shirt, wild, anime style",2.9787041957267464
deepai_10_14_1_1.jpg,"demon, wearing shirt, wild, realistic style",3.5205753758519758
deepai_10_2_0_0.jpg,"demon, driving car, city, anime style",2.627467751999846
deepai_10_2_0_1.jpg,"demon, driving car, city, realistic style",3.3537951785381392
deepai_10_2_1_0.jpg,"demon, driving car, wild, anime style",2.820043973375797
deepai_10_2_1_1.jpg,"demon, driving car, wild, realistic style",3.246706517633036
deepai_10_3_0_0.jpg,"demon, having hamburger, city, anime style",2.96568412153693
deepai_10_3_0_1.jpg,"demon, having hamburger, city, realistic style",2.2892013134949347
deepai_10_3_1_0.jpg,"demon, having hamburger, wild, anime style",3.017095533901073
deepai_10_3_1_1.jpg,"demon, having hamburger, wild, realistic style",3.9465888101726048
deepai_10_4_0_0.jpg,"demon, having icecream, city, anime style",2.2623370465619703
deepai_10_4_0_1.jpg,"demon, having icecream, city, realistic style",3.030381323664956
deepai_10_4_1_0.jpg,"demon, having icecream, wild, anime style",2.952086174961262
deepai_10_4_1_1.jpg,"demon, having icecream, wild, realistic style",2.597428535320964
deepai_10_5_0_0.jpg,"demon, having pizza, city, anime style",3.0349798346588126
deepai_10_5_0_1.jpg,"demon, having pizza, city, realistic style",2.54259082120544
deepai_10_5_1_0.jpg,"demon, having pizza, wild, anime style",2.647091991187731
deepai_10_5_1_1.jpg,"demon, having pizza, wild, realistic style",2.2749748720856515
deepai_10_6_0_0.jpg,"demon, playing baseball, city, anime style",2.9004719124609823
deepai_10_6_0_1.jpg,"demon, playing baseball, city, realistic style",3.0307056838826893
deepai_10_6_1_0.jpg,"demon, playing baseball, wild, anime style",2.5341181811373863
deepai_10_6_1_1.jpg,"demon, playing baseball, wild, realistic style",2.736808905293115
deepai_10_7_0_0.jpg,"demon, playing football, city, anime style",3.249184644366676
deepai_10_7_0_1.jpg,"demon, playing football, city, realistic style",3.247177642374567
deepai_10_7_1_0.jpg,"demon, playing football, wild, anime style",2.6677099611635158
deepai_10_7_1_1.jpg,"demon, playing football, wild, realistic style",2.853056497003065
deepai_10_8_0_0.jpg,"demon, playing yoga, city, anime style",3.9681880376087517
deepai_10_8_0_1.jpg,"demon, playing yoga, city, realistic style",1.9209323427210665
deepai_10_8_1_0.jpg,"demon, playing yoga, wild, anime style",3.2489577672270515
deepai_10_8_1_1.jpg,"demon, playing yoga, wild, realistic style",2.74374665919574
deepai_10_9_0_0.jpg,"demon, using CD, city, anime style",2.860022791106849
deepai_10_9_0_1.jpg,"demon, using CD, city, realistic style",2.8176076014345175
deepai_10_9_1_0.jpg,"demon, using CD, wild, anime style",4.00022633160542
deepai_10_9_1_1.jpg,"demon, using CD, wild, realistic style",4.631433586799989
deepai_11_0_0_0.jpg,"witch, driving aircraft, city, anime style",3.0638910909957264
deepai_11_0_0_1.jpg,"witch, driving aircraft, city, realistic style",3.978825344433842
deepai_11_0_1_0.jpg,"witch, driving aircraft, wild, anime style",2.3189215360229154
deepai_11_0_1_1.jpg,"witch, driving aircraft, wild, realistic style",3.4049701922485895
deepai_11_1_0_0.jpg,"witch, driving bike, city, anime style",2.840259079582451
deepai_11_1_0_1.jpg,"witch, driving bike, city, realistic style",3.1173529536579867
deepai_11_1_1_0.jpg,"witch, driving bike, wild, anime style",2.9885622741091584
deepai_11_1_1_1.jpg,"witch, driving bike, wild, realistic style",2.7118049991128483
deepai_11_10_0_0.jpg,"witch, using laptop, city, anime style",2.7823650739440304
deepai_11_10_0_1.jpg,"witch, using laptop, city, realistic style",2.9894647057232393
deepai_11_10_1_0.jpg,"witch, using laptop, wild, anime style",2.3745176962183394
deepai_11_10_1_1.jpg,"witch, using laptop, wild, realistic style",3.1421845335372525
deepai_11_11_0_0.jpg,"witch, using phone, city, anime style",3.0557805352103107
deepai_11_11_0_1.jpg,"witch, using phone, city, realistic style",3.418004366073328
deepai_11_11_1_0.jpg,"witch, using phone, wild, anime style",3.331565843499116
deepai_11_11_1_1.jpg,"witch, using phone, wild, realistic style",2.504721562208033
deepai_11_12_0_0.jpg,"witch, wearing coat, city, anime style",2.5098412990858043
deepai_11_12_0_1.jpg,"witch, wearing coat, city, realistic style",2.291632023261146
deepai_11_12_1_0.jpg,"witch, wearing coat, wild, anime style",2.6763420034855376
deepai_11_12_1_1.jpg,"witch, wearing coat, wild, realistic style",2.925775501701658
deepai_11_13_0_0.jpg,"witch, wearing hat, city, anime style",3.132431168778041
deepai_11_13_0_1.jpg,"witch, wearing hat, city, realistic style",3.930151367233837
deepai_11_13_1_0.jpg,"witch, wearing hat, wild, anime style",2.3046778791864506
deepai_11_13_1_1.jpg,"witch, wearing hat, wild, realistic style",2.903225572390995
deepai_11_14_0_0.jpg,"witch, wearing shirt, city, anime style",2.3657547563879615
deepai_11_14_0_1.jpg,"witch, wearing shirt, city, realistic style",2.9255871089508756
deepai_11_14_1_0.jpg,"witch, wearing shirt, wild, anime style",3.243599567782988
deepai_11_14_1_1.jpg,"witch, wearing shirt, wild, realistic style",2.8554666850591888
deepai_11_2_0_0.jpg,"witch, driving car, city, anime style",2.718457465698224
deepai_11_2_0_1.jpg,"witch, driving car, city, realistic style",3.3776089744393674
deepai_11_2_1_0.jpg,"witch, driving car, wild, anime style",2.7951294701403735
deepai_11_2_1_1.jpg,"witch, driving car, wild, realistic style",2.8348534309964015
deepai_11_3_0_0.jpg,"witch, having hamburger, city, anime style",2.8996768464705007
deepai_11_3_0_1.jpg,"witch, having hamburger, city, realistic style",2.760250627477103
deepai_11_3_1_0.jpg,"witch, having hamburger, wild, anime style",2.7046839219941945
deepai_11_3_1_1.jpg,"witch, having hamburger, wild, realistic style",2.3902356375530784
deepai_11_4_0_0.jpg,"witch, having icecream, city, anime style",3.3117239245315573
deepai_11_4_0_1.jpg,"witch, having icecream, city, realistic style",3.0080665506376794
deepai_11_4_1_0.jpg,"witch, having icecream, wild, anime style",3.2665841714674584
deepai_11_4_1_1.jpg,"witch, having icecream, wild, realistic style",2.7832106600456785
deepai_11_5_0_0.jpg,"witch, having pizza, city, anime style",2.5874283321777996
deepai_11_5_0_1.jpg,"witch, having pizza, city, realistic style",2.701516697912102
deepai_11_5_1_0.jpg,"witch, having pizza, wild, anime style",2.5411916414304305
deepai_11_5_1_1.jpg,"witch, having pizza, wild, realistic style",2.8300192032533995
deepai_11_6_0_0.jpg,"witch, playing baseball, city, anime style",3.3882119877783983
deepai_11_6_0_1.jpg,"witch, playing baseball, city, realistic style",3.218236480605641
deepai_11_6_1_0.jpg,"witch, playing baseball, wild, anime style",2.623047552200785
deepai_11_6_1_1.jpg,"witch, playing baseball, wild, realistic style",3.3641863325886576
deepai_11_7_0_0.jpg,"witch, playing football, city, anime style",2.8038145920287345
deepai_11_7_0_1.jpg,"witch, playing football, city, realistic style",2.5815918423702957
deepai_11_7_1_0.jpg,"witch, playing football, wild, anime style",3.2544703919355555
deepai_11_7_1_1.jpg,"witch, playing football, wild, realistic style",2.615957339424737
deepai_11_8_0_0.jpg,"witch, playing yoga, city, anime style",2.295039509040765
deepai_11_8_0_1.jpg,"witch, playing yoga, city, realistic style",2.247585516224938
deepai_11_8_1_0.jpg,"witch, playing yoga, wild, anime style",2.6974527656093503
deepai_11_8_1_1.jpg,"witch, playing yoga, wild, realistic style",2.35793184794063
deepai_11_9_0_0.jpg,"witch, using CD, city, anime style",2.085660383574618
deepai_11_9_0_1.jpg,"witch, using CD, city, realistic style",3.2349403336715454
deepai_11_9_1_0.jpg,"witch, using CD, wild, anime style",2.5717606596690676
deepai_11_9_1_1.jpg,"witch, using CD, wild, realistic style",3.620683704660568
deepai_2_0_0_0.jpg,"dog, driving aircraft, city, anime style",3.1715159307126726
deepai_2_0_0_1.jpg,"dog, driving aircraft, city, realistic style",3.534867006840639
deepai_2_0_1_0.jpg,"dog, driving aircraft, wild, anime style",3.150398035141507
deepai_2_0_1_1.jpg,"dog, driving aircraft, wild, realistic style",4.519808130937719
deepai_2_1_0_0.jpg,"dog, driving bike, city, anime style",3.0778533852009686
deepai_2_1_0_1.jpg,"dog, driving bike, city, realistic style",2.98532295547847
deepai_2_1_1_0.jpg,"dog, driving bike, wild, anime style",3.3400793242720157
deepai_2_1_1_1.jpg,"dog, driving bike, wild, realistic style",2.417517627366351
deepai_2_10_0_0.jpg,"dog, using laptop, city, anime style",2.712378650704436
deepai_2_10_0_1.jpg,"dog, using laptop, city, realistic style",3.5702962339921034
deepai_2_10_1_0.jpg,"dog, using laptop, wild, anime style",3.6167664103162354
deepai_2_10_1_1.jpg,"dog, using laptop, wild, realistic style",3.35709123663983
deepai_2_11_0_0.jpg,"dog, using phone, city, anime style",3.2012423726004897
deepai_2_11_0_1.jpg,"dog, using phone, city, realistic style",3.141792994118258
deepai_2_11_1_0.jpg,"dog, using phone, wild, anime style",2.0391760015741336
deepai_2_11_1_1.jpg,"dog, using phone, wild, realistic style",3.329703586941285
deepai_2_12_0_0.jpg,"dog, wearing coat, city, anime style",3.3311549929896285
deepai_2_12_0_1.jpg,"dog, wearing coat, city, realistic style",2.8548089349473957
deepai_2_12_1_0.jpg,"dog, wearing coat, wild, anime style",3.221897876998213
deepai_2_12_1_1.jpg,"dog, wearing coat, wild, realistic style",3.328766891308784
deepai_2_13_0_0.jpg,"dog, wearing hat, city, anime style",2.2326454254534998
deepai_2_13_0_1.jpg,"dog, wearing hat, city, realistic style",3.0780809124944284
deepai_2_13_1_0.jpg,"dog, wearing hat, wild, anime style",4.313771079854292
deepai_2_13_1_1.jpg,"dog, wearing hat, wild, realistic style",2.7778682663987047
deepai_2_14_0_0.jpg,"dog, wearing shirt, city, anime style",3.9323133072759173
deepai_2_14_0_1.jpg,"dog, wearing shirt, city, realistic style",4.052053274936504
deepai_2_14_1_0.jpg,"dog, wearing shirt, wild, anime style",2.5571625022929743
deepai_2_14_1_1.jpg,"dog, wearing shirt, wild, realistic style",3.1332438396968483
deepai_2_2_0_0.jpg,"dog, driving car, city, anime style",2.6140090791740356
deepai_2_2_0_1.jpg,"dog, driving car, city, realistic style",2.650051945328929
deepai_2_2_1_0.jpg,"dog, driving car, wild, anime style",2.4310396167734307
deepai_2_2_1_1.jpg,"dog, driving car, wild, realistic style",3.2491494662607407
deepai_2_3_0_0.jpg,"dog, having hamburger, city, anime style",3.1743896910941927
deepai_2_3_0_1.jpg,"dog, having hamburger, city, realistic style",2.133697782526752
deepai_2_3_1_0.jpg,"dog, having hamburger, wild, anime style",2.3741160748195163
deepai_2_3_1_1.jpg,"dog, having hamburger, wild, realistic style",2.878035072591181
deepai_2_4_0_0.jpg,"dog, having icecream, city, anime style",2.90306015063537
deepai_2_4_0_1.jpg,"dog, having icecream, city, realistic style",2.8092106836451682
deepai_2_4_1_0.jpg,"dog, having icecream, wild, anime style",2.7943480530653164
deepai_2_4_1_1.jpg,"dog, having icecream, wild, realistic style",2.2089578111476307
deepai_2_5_0_0.jpg,"dog, having pizza, city, anime style",2.4387814663428653
deepai_2_5_0_1.jpg,"dog, having pizza, city, realistic style",2.518289011135215
deepai_2_5_1_0.jpg,"dog, having pizza, wild, anime style",3.0649874401673545
deepai_2_5_1_1.jpg,"dog, having pizza, wild, realistic style",3.3827217451295697
deepai_2_6_0_0.jpg,"dog, playing baseball, city, anime style",2.7144557449747357
deepai_2_6_0_1.jpg,"dog, playing baseball, city, realistic style",2.9599723065969545
deepai_2_6_1_0.jpg,"dog, playing baseball, wild, anime style",2.5244585330863485
deepai_2_6_1_1.jpg,"dog, playing baseball, wild, realistic style",2.702185277255299
deepai_2_7_0_0.jpg,"dog, playing football, city, anime style",3.032213378682538
deepai_2_7_0_1.jpg,"dog, playing football, city, realistic style",5.0
deepai_2_7_1_0.jpg,"dog, playing football, wild, anime style",3.9578847517293654
deepai_2_7_1_1.jpg,"dog, playing football, wild, realistic style",2.6469766388237757
deepai_2_8_0_0.jpg,"dog, playing yoga, city, anime style",2.4559125936946278
deepai_2_8_0_1.jpg,"dog, playing yoga, city, realistic style",2.705511841949165
deepai_2_8_1_0.jpg,"dog, playing yoga, wild, anime style",3.939044940215048
deepai_2_8_1_1.jpg,"dog, playing yoga, wild, realistic style",3.9416982619273826
deepai_2_9_0_0.jpg,"dog, using CD, city, anime style",2.7464958381026396
deepai_2_9_0_1.jpg,"dog, using CD, city, realistic style",2.664948543395123
deepai_2_9_1_0.jpg,"dog, using CD, wild, anime style",2.86717999259351
deepai_2_9_1_1.jpg,"dog, using CD, wild, realistic style",3.1955616120699273
deepai_3_0_0_0.jpg,"batman, driving aircraft, city, anime style",2.919743189587783
deepai_3_0_0_1.jpg,"batman, driving aircraft, city, realistic style",2.8943150800908404
deepai_3_0_1_0.jpg,"batman, driving aircraft, wild, anime style",2.827278635054044
deepai_3_0_1_1.jpg,"batman, driving aircraft, wild, realistic style",4.192577548839857
deepai_3_1_0_0.jpg,"batman, driving bike, city, anime style",3.455476224466176
deepai_3_1_0_1.jpg,"batman, driving bike, city, realistic style",2.513180164283358
deepai_3_1_1_0.jpg,"batman, driving bike, wild, anime style",3.3257967935455643
deepai_3_1_1_1.jpg,"batman, driving bike, wild, realistic style",3.647869060983906
deepai_3_10_0_0.jpg,"batman, using laptop, city, anime style",3.153887369590602
deepai_3_10_0_1.jpg,"batman, using laptop, city, realistic style",3.6856897573174736
deepai_3_10_1_0.jpg,"batman, using laptop, wild, anime style",3.147459159471324
deepai_3_10_1_1.jpg,"batman, using laptop, wild, realistic style",3.4373668139493336
deepai_3_11_0_0.jpg,"batman, using phone, city, anime style",3.1521978900532677
deepai_3_11_0_1.jpg,"batman, using phone, city, realistic style",3.6782272722375295
deepai_3_11_1_0.jpg,"batman, using phone, wild, anime style",2.7283354119320564
deepai_3_11_1_1.jpg,"batman, using phone, wild, realistic style",2.312600598558171
deepai_3_12_0_0.jpg,"batman, wearing coat, city, anime style",3.2400675005287467
deepai_3_12_0_1.jpg,"batman, wearing coat, city, realistic style",3.521792053953248
deepai_3_12_1_0.jpg,"batman, wearing coat, wild, anime style",3.1473522445672217
deepai_3_12_1_1.jpg,"batman, wearing coat, wild, realistic style",4.414038643233229
deepai_3_13_0_0.jpg,"batman, wearing hat, city, anime style",2.8340985518520982
deepai_3_13_0_1.jpg,"batman, wearing hat, city, realistic style",3.6245457009147017
deepai_3_13_1_0.jpg,"batman, wearing hat, wild, anime style",2.7878529154537786
deepai_3_13_1_1.jpg,"batman, wearing hat, wild, realistic style",3.440372617111778
deepai_3_14_0_0.jpg,"batman, wearing shirt, city, anime style",3.4781963848383683
deepai_3_14_0_1.jpg,"batman, wearing shirt, city, realistic style",4.060928389696384
deepai_3_14_1_0.jpg,"batman, wearing shirt, wild, anime style",2.3494490638267127
deepai_3_14_1_1.jpg,"batman, wearing shirt, wild, realistic style",4.351910770338763
deepai_3_2_0_0.jpg,"batman, driving car, city, anime style",3.483868244117217
deepai_3_2_0_1.jpg,"batman, driving car, city, realistic style",3.4304189780668803
deepai_3_2_1_0.jpg,"batman, driving car, wild, anime style",3.4449300883902922
deepai_3_2_1_1.jpg,"batman, driving car, wild, realistic style",3.296101605501498
deepai_3_3_0_0.jpg,"batman, having hamburger, city, anime style",3.2407455079931053
deepai_3_3_0_1.jpg,"batman, having hamburger, city, realistic style",2.7083957455288665
deepai_3_3_1_0.jpg,"batman, having hamburger, wild, anime style",2.4827721801701412
deepai_3_3_1_1.jpg,"batman, having hamburger, wild, realistic style",3.173247492901318
deepai_3_4_0_0.jpg,"batman, having icecream, city, anime style",3.1531033318420185
deepai_3_4_0_1.jpg,"batman, having icecream, city, realistic style",3.179692455079756
deepai_3_4_1_0.jpg,"batman, having icecream, wild, anime style",2.669750992284161
deepai_3_4_1_1.jpg,"batman, having icecream, wild, realistic style",2.958521814636127
deepai_3_5_0_0.jpg,"batman, having pizza, city, anime style",2.9228456878823565
